statement,label
Quito is a name of a city. It is a capital of Ecuador,1
Freetown is a name of a city. It is a capital of Lithuania,0
Guatemala City is a name of a city. It is a capital of Guatemala,1
Stockholm is a name of a city. It is a capital of Benin,0
Maputo is a name of a city. It is a capital of French Polynesia,0
Castries is a name of a city. It is a capital of Saint Lucia,1
Madrid is a name of a city. It is a capital of Spain,1
Copenhagen is a name of a city. It is a capital of Denmark,1
Port Moresby is a name of a city. It is a capital of Bosnia and Herzegovina,0
Bratislava is a name of a city. It is a capital of Montenegro,0
Yerevan is a name of a city. It is a capital of Armenia,1
Abuja is a name of a city. It is a capital of Nigeria,1
Sana'a is a name of a city. It is a capital of New Zealand,0
Antananarivo is a name of a city. It is a capital of Madagascar,1
Castries is a name of a city. It is a capital of Samoa,0
Moscow is a name of a city. It is a capital of Russia,1
Sucre is a name of a city. It is a capital of Solomon Islands,0
Manama is a name of a city. It is a capital of Bahrain,1
Tripoli is a name of a city. It is a capital of Libya,1
San Juan is a name of a city. It is a capital of Republic of the Congo,0
Damascus is a name of a city. It is a capital of Iran,0
St. Helier is a name of a city. It is a capital of Jersey,1
Vatican City is a name of a city. It is a capital of Vatican City,1
Panama City is a name of a city. It is a capital of Tuvalu,0
St. George's is a name of a city. It is a capital of Grenada,1
Nicosia is a name of a city. It is a capital of Zimbabwe,0
Hanga Roa is a name of a city. It is a capital of Easter Island,1
Tehran is a name of a city. It is a capital of Iran,1
Ankara is a name of a city. It is a capital of Anguilla,0
Jamestown is a name of a city. It is a capital of Saint Helena,1
San Marino is a name of a city. It is a capital of San Marino,1
Luxembourg is a name of a city. It is a capital of Luxembourg,1
Asuncin is a name of a city. It is a capital of Paraguay,1
Basseterre is a name of a city. It is a capital of Saint Kitts and Nevis,1
Mexico City is a name of a city. It is a capital of Iceland,0
Santo Domingo is a name of a city. It is a capital of Croatia,0
Wellington is a name of a city. It is a capital of Grenada,0
Nicosia is a name of a city. It is a capital of Nepal,0
Dili is a name of a city. It is a capital of Cambodia,0
Ashgabat is a name of a city. It is a capital of Yemen,0
St. Peter Port is a name of a city. It is a capital of Guernsey,1
Papeete is a name of a city. It is a capital of French Polynesia,1
Baghdad is a name of a city. It is a capital of Iraq,1
Astana is a name of a city. It is a capital of Kazakhstan,1
Antananarivo is a name of a city. It is a capital of Russia,0
Algiers is a name of a city. It is a capital of Brazil,0
Minsk is a name of a city. It is a capital of Saudi Arabia,0
Grytviken is a name of a city. It is a capital of South Georgia and the South Sandwich Islands,1
Asmara is a name of a city. It is a capital of Mali,0
Bucharest is a name of a city. It is a capital of Romania,1
Pago Pago is a name of a city. It is a capital of American Samoa,1
Rome is a name of a city. It is a capital of Italy,1
Kingston is a name of a city. It is a capital of Monaco,0
Yamoussoukro is a name of a city. It is a capital of American Samoa,0
Vienna is a name of a city. It is a capital of Austria,1
George Town is a name of a city. It is a capital of Malaysia,0
Berlin is a name of a city. It is a capital of Germany,1
St. Helier is a name of a city. It is a capital of Sierra Leone,0
Tunis is a name of a city. It is a capital of Tunisia,1
Lilongwe is a name of a city. It is a capital of Malawi,1
Copenhagen is a name of a city. It is a capital of Slovenia,0
Washington D.C. is a name of a city. It is a capital of United States,1
West Island is a name of a city. It is a capital of Cocos Islands,1
Sao Tome is a name of a city. It is a capital of Sao Tome and Principe,1
Tarawa is a name of a city. It is a capital of Kiribati,1
Andorra la Vella is a name of a city. It is a capital of Nigeria,0
Nuuk is a name of a city. It is a capital of Greenland,1
Ottawa is a name of a city. It is a capital of Canada,1
Pyongyang is a name of a city. It is a capital of Lebanon,0
Thimphu is a name of a city. It is a capital of Bhutan,1
Niamey is a name of a city. It is a capital of Niger,1
Helsinki is a name of a city. It is a capital of Norfolk Island,0
Bangkok is a name of a city. It is a capital of Thailand,1
Plymouth is a name of a city. It is a capital of Vatican City,0
Valletta is a name of a city. It is a capital of Malta,1
Canberra is a name of a city. It is a capital of Wallis and Futuna,0
Adamstown is a name of a city. It is a capital of Pitcairn Islands,1
Luanda is a name of a city. It is a capital of Antigua and Barbuda,0
Djibouti is a name of a city. It is a capital of Djibouti,1
Pristina is a name of a city. It is a capital of Kosovo,1
Moroni is a name of a city. It is a capital of Venezuela,0
Baku is a name of a city. It is a capital of Transnistria,0
Banjul is a name of a city. It is a capital of Gambia,1
Kinshasa is a name of a city. It is a capital of Jamaica,0
Tbilisi is a name of a city. It is a capital of Nagorno-Karabakh Republic,0
Dili is a name of a city. It is a capital of East Timor,1
Port Moresby is a name of a city. It is a capital of Papua New Guinea,1
Juba is a name of a city. It is a capital of Australia,0
Nouma is a name of a city. It is a capital of Brunei,0
Melekeok is a name of a city. It is a capital of Bahrain,0
Bandar Seri Begawan is a name of a city. It is a capital of Brunei,1
Kiev is a name of a city. It is a capital of Ukraine,1
Kathmandu is a name of a city. It is a capital of Nepal,1
Budapest is a name of a city. It is a capital of Canada,0
Lusaka is a name of a city. It is a capital of Zambia,1
Banjul is a name of a city. It is a capital of Luxembourg,0
Tokyo is a name of a city. It is a capital of Japan,1
Libreville is a name of a city. It is a capital of Saint Martin,0
N'Djamena is a name of a city. It is a capital of Nicaragua,0
Washington D.C. is a name of a city. It is a capital of India,0
Willemstad is a name of a city. It is a capital of CuraÃ§ao,1
Beijing is a name of a city. It is a capital of China,1
San Salvador is a name of a city. It is a capital of El Salvador,1
Berlin is a name of a city. It is a capital of Greenland,0
Trshavn is a name of a city. It is a capital of Faroe Islands,1
Luanda is a name of a city. It is a capital of Angola,1
Bucharest is a name of a city. It is a capital of Pakistan,0
Edinburgh of the Seven Seas is a name of a city. It is a capital of Tristan da Cunha,1
Bridgetown is a name of a city. It is a capital of Barbados,1
Addis Ababa is a name of a city. It is a capital of Swaziland,0
Tegucigalpa is a name of a city. It is a capital of Honduras,1
Ulan Bator is a name of a city. It is a capital of Mongolia,1
Avarua is a name of a city. It is a capital of Israel,0
Vilnius is a name of a city. It is a capital of Lithuania,1
Willemstad is a name of a city. It is a capital of Maldives,0
Podgorica is a name of a city. It is a capital of Montenegro,1
Marigot is a name of a city. It is a capital of Afghanistan,0
Cayenne is a name of a city. It is a capital of Cocos Islands,0
Buenos Aires is a name of a city. It is a capital of Argentina,1
Kinshasa is a name of a city. It is a capital of Democratic Republic of the Congo,1
Suva is a name of a city. It is a capital of El Salvador,0
Trshavn is a name of a city. It is a capital of Czech Republic,0
St. John's is a name of a city. It is a capital of Antigua and Barbuda,1
The Valley is a name of a city. It is a capital of Anguilla,1
Minsk is a name of a city. It is a capital of Belarus,1
Sri Jayawardenepura Kotte is a name of a city. It is a capital of Sri Lanka,1
Malabo is a name of a city. It is a capital of Chad,0
Paris is a name of a city. It is a capital of Cura�ao,0
Flying Fish Cove is a name of a city. It is a capital of Guatemala,0
Bujumbura is a name of a city. It is a capital of Burundi,1
St. Peter Port is a name of a city. It is a capital of Barbados,0
Melekeok is a name of a city. It is a capital of Palau,1
St. John's is a name of a city. It is a capital of Central African Republic,0
Sarajevo is a name of a city. It is a capital of Bosnia and Herzegovina,1
Phnom Penh is a name of a city. It is a capital of Portugal,0
Kiev is a name of a city. It is a capital of Argentina,0
Yaren is a name of a city. It is a capital of Nauru,1
Bissau is a name of a city. It is a capital of Kosovo,0
Beirut is a name of a city. It is a capital of Lebanon,1
Brussels is a name of a city. It is a capital of Belgium,1
Sofia is a name of a city. It is a capital of S�o Tom and Pr�­ncipe,0
Bern is a name of a city. It is a capital of Switzerland,1
Paramaribo is a name of a city. It is a capital of Suriname,1
Brazzaville is a name of a city. It is a capital of Bangladesh,0
Khartoum is a name of a city. It is a capital of United Arab Emirates,0
Athens is a name of a city. It is a capital of Greece,1
San Marino is a name of a city. It is a capital of Ukraine,0
Harare is a name of a city. It is a capital of Zimbabwe,1
Episkopi Cantonment is a name of a city. It is a capital of Akrotiri and Dhekelia,1
Chisinau is a name of a city. It is a capital of Syria,0
Bamako is a name of a city. It is a capital of Mali,1
ReykjavÃ­k is a name of a city. It is a capital of Bolivia,0
Brussels is a name of a city. It is a capital of Greece,0
Mata-Utu is a name of a city. It is a capital of Puerto Rico,0
Gustavia is a name of a city. It is a capital of Saint Barthlemy,1
Roseau is a name of a city. It is a capital of Tanzania,0
Abuja is a name of a city. It is a capital of Niue,0
Mal is a name of a city. It is a capital of Maldives,1
Buenos Aires is a name of a city. It is a capital of Sudan,0
Tripoli is a name of a city. It is a capital of Guam,0
Oslo is a name of a city. It is a capital of Norway,1
Kabul is a name of a city. It is a capital of Uganda,0
Vaduz is a name of a city. It is a capital of Liechtenstein,1
Reykjavk is a name of a city. It is a capital of Iceland,1
Episkopi Cantonment is a name of a city. It is a capital of Ivory Coast,0
Vilnius is a name of a city. It is a capital of Bulgaria,0
San Salvador is a name of a city. It is a capital of Dominica,0
Yaound is a name of a city. It is a capital of Peru,0
Warsaw is a name of a city. It is a capital of Poland,1
Hanga Roa is a name of a city. It is a capital of China,0
Ankara is a name of a city. It is a capital of Turkey,1
Podgorica is a name of a city. It is a capital of Montserrat,0
Tskhinvali is a name of a city. It is a capital of Northern Cyprus,0
Baku is a name of a city. It is a capital of Azerbaijan,1
West Island is a name of a city. It is a capital of Morocco,0
Tokyo is a name of a city. It is a capital of Ecuador,0
Pretoria is a name of a city. It is a capital of South Africa,1
Abu Dhabi is a name of a city. It is a capital of Cayman Islands,0
Luxembourg is a name of a city. It is a capital of New Caledonia,0
Riga is a name of a city. It is a capital of Latvia,1
Tbilisi is a name of a city. It is a capital of Georgia,1
Bangkok is a name of a city. It is a capital of Slovakia,0
Caracas is a name of a city. It is a capital of Venezuela,1
Grytviken is a name of a city. It is a capital of East Timor,0
Hargeisa is a name of a city. It is a capital of Lesotho,0
Kampala is a name of a city. It is a capital of Uganda,1
Seoul is a name of a city. It is a capital of South Korea,1
Georgetown is a name of a city. It is a capital of Jordan,0
Roseau is a name of a city. It is a capital of Dominica,1
Ashgabat is a name of a city. It is a capital of Turkmenistan,1
Amsterdam is a name of a city. It is a capital of Palau,0
Panama City is a name of a city. It is a capital of Panama,1
Lusaka is a name of a city. It is a capital of Equatorial Guinea,0
El Aain is a name of a city. It is a capital of Guyana,0
Road Town is a name of a city. It is a capital of United States,0
Naypyidaw is a name of a city. It is a capital of Burma,1
Lima is a name of a city. It is a capital of Peru,1
Lisbon is a name of a city. It is a capital of Sint Maarten,0
Gustavia is a name of a city. It is a capital of Liechtenstein,0
Belmopan is a name of a city. It is a capital of Belize,1
Jakarta is a name of a city. It is a capital of Ireland,0
Philipsburg is a name of a city. It is a capital of Sint Maarten,1
Bratislava is a name of a city. It is a capital of Slovakia,1
Paris is a name of a city. It is a capital of France,1
Santo Domingo is a name of a city. It is a capital of Dominican Republic,1
Jakarta is a name of a city. It is a capital of Indonesia,1
Majuro is a name of a city. It is a capital of Italy,0
Tirana is a name of a city. It is a capital of Albania,1
Amman is a name of a city. It is a capital of Jordan,1
Canberra is a name of a city. It is a capital of Australia,1
Rabat is a name of a city. It is a capital of Morocco,1
Chisinau is a name of a city. It is a capital of Moldova,1
Madrid is a name of a city. It is a capital of Sweden,0
Port Louis is a name of a city. It is a capital of Algeria,0
Kingston is a name of a city. It is a capital of Jamaica,1
Dakar is a name of a city. It is a capital of Senegal,1
Tirana is a name of a city. It is a capital of Pitcairn Islands,0
BrasÃ­lia is a name of a city. It is a capital of Honduras,0
New Delhi is a name of a city. It is a capital of India,1
Apia is a name of a city. It is a capital of Samoa,1
Tarawa is a name of a city. It is a capital of Trinidad and Tobago,0
Port of Spain is a name of a city. It is a capital of Gabon,0
Saipan is a name of a city. It is a capital of Northern Mariana Islands,1
Doha is a name of a city. It is a capital of Qatar,1
Skopje is a name of a city. It is a capital of Macedonia,1
Pago Pago is a name of a city. It is a capital of Burma,0
The Valley is a name of a city. It is a capital of Denmark,0
Yerevan is a name of a city. It is a capital of Burundi,0
Yamoussoukro is a name of a city. It is a capital of Ivory Coast,1
Road Town is a name of a city. It is a capital of British Virgin Islands,1
Malabo is a name of a city. It is a capital of Equatorial Guinea,1
Lisbon is a name of a city. It is a capital of Portugal,1
Sukhumi is a name of a city. It is a capital of Latvia,0
Kabul is a name of a city. It is a capital of Afghanistan,1
Bujumbura is a name of a city. It is a capital of Saint Pierre and Miquelon,0
Lom is a name of a city. It is a capital of Poland,0
Gaborone is a name of a city. It is a capital of Romania,0
Hargeisa is a name of a city. It is a capital of Somaliland,1
Majuro is a name of a city. It is a capital of Marshall Islands,1
Paramaribo is a name of a city. It is a capital of Azerbaijan,0
Libreville is a name of a city. It is a capital of Gabon,1
Kuwait City is a name of a city. It is a capital of Uruguay,0
Hamilton is a name of a city. It is a capital of Philippines,0
Praia is a name of a city. It is a capital of Cape Verde,1
Asmara is a name of a city. It is a capital of Eritrea,1
Santiago is a name of a city. It is a capital of Chile,1
Valletta is a name of a city. It is a capital of Finland,0
Bridgetown is a name of a city. It is a capital of Ascension Island,0
Zagreb is a name of a city. It is a capital of Nauru,0
Bissau is a name of a city. It is a capital of Guinea-Bissau,1
Dushanbe is a name of a city. It is a capital of Tonga,0
Singapore is a name of a city. It is a capital of Singapore,1
Nouakchott is a name of a city. It is a capital of Mauritania,1
Sao Toma is a name of a city. It is a capital of Papua New Guinea,0
Oslo is a name of a city. It is a capital of Madagascar,0
Kingston is a name of a city. It is a capital of Serbia,0
Ljubljana is a name of a city. It is a capital of Chile,0
Gaborone is a name of a city. It is a capital of Botswana,1
Accra is a name of a city. It is a capital of Ghana,1
Kuwait City is a name of a city. It is a capital of Kuwait,1
Yaren is a name of a city. It is a capital of Tajikistan,0
Sukhumi is a name of a city. It is a capital of Abkhazia,1
Stockholm is a name of a city. It is a capital of Sweden,1
Prague is a name of a city. It is a capital of South Sudan,0
Riga is a name of a city. It is a capital of Singapore,0
Damascus is a name of a city. It is a capital of Syria,1
Tashkent is a name of a city. It is a capital of Uzbekistan,1
Phnom Penh is a name of a city. It is a capital of Cambodia,1
San Jos is a name of a city. It is a capital of Costa Rica,1
Apia is a name of a city. It is a capital of Abkhazia,0
Vatican City is a name of a city. It is a capital of Libya,0
Monaco is a name of a city. It is a capital of Mauritania,0
Islamabad is a name of a city. It is a capital of Dominican Republic,0
Vienna is a name of a city. It is a capital of Cyprus,0
MalÃ is a name of a city. It is a capital of Ethiopia,0
Doha is a name of a city. It is a capital of Colombia,0
Belmopan is a name of a city. It is a capital of South Korea,0
Maseru is a name of a city. It is a capital of Lesotho,1
Amman is a name of a city. It is a capital of Haiti,0
Kampala is a name of a city. It is a capital of Vietnam,0
Monrovia is a name of a city. It is a capital of United Kingdom,0
Bangui is a name of a city. It is a capital of Central African Republic,1
Ulan Bator is a name of a city. It is a capital of Isle of Man,0
Praia is a name of a city. It is a capital of Botswana,0
Beirut is a name of a city. It is a capital of Kazakhstan,0
Budapest is a name of a city. It is a capital of Hungary,1
London is a name of a city. It is a capital of Rwanda,0
Havana is a name of a city. It is a capital of Cuba,1
Monrovia is a name of a city. It is a capital of Liberia,1
Kuala Lumpur is a name of a city. It is a capital of Moldova,0
Stanley is a name of a city. It is a capital of Falkland Islands,1
Mexico City is a name of a city. It is a capital of Mexico,1
Amsterdam is a name of a city. It is a capital of Netherlands,1
Dodoma is a name of a city. It is a capital of French Guiana,0
Havana is a name of a city. It is a capital of Marshall Islands,0
Nuuk is a name of a city. It is a capital of Bahamas,0
Sucre is a name of a city. It is a capital of Bolivia,1
Oranjestad is a name of a city. It is a capital of Albania,0
Rome is a name of a city. It is a capital of Djibouti,0
Tegucigalpa is a name of a city. It is a capital of Macedonia,0
Adamstown is a name of a city. It is a capital of Malta,0
Tallinn is a name of a city. It is a capital of Estonia,1
Papeete is a name of a city. It is a capital of Liberia,0
Suva is a name of a city. It is a capital of Fiji,1
Mogadishu is a name of a city. It is a capital of Somalia,1
Jerusalem is a name of a city. It is a capital of Togo,0
Georgetown is a name of a city. It is a capital of Guinea-Bissau,0
Dushanbe is a name of a city. It is a capital of Tajikistan,1
Hanoi is a name of a city. It is a capital of Vietnam,1
Palikir is a name of a city. It is a capital of Federated States of Micronesia,1
Nuku'alofa is a name of a city. It is a capital of Mexico,0
Zagreb is a name of a city. It is a capital of Croatia,1
Windhoek is a name of a city. It is a capital of Namibia,1
Harare is a name of a city. It is a capital of Austria,0
Jerusalem is a name of a city. It is a capital of Israel,1
Vientiane is a name of a city. It is a capital of Cape Verde,0
Bamako is a name of a city. It is a capital of South Georgia and the South Sandwich Islands,0
Saipan is a name of a city. It is a capital of Germany,0
Dodoma is a name of a city. It is a capital of Tanzania,1
BogotÃ¡ is a name of a city. It is a capital of Somalia,0
St. Pierre is a name of a city. It is a capital of Saint Pierre and Miquelon,1
Nassau is a name of a city. It is a capital of Bahamas,1
Warsaw is a name of a city. It is a capital of Eritrea,0
Seoul is a name of a city. It is a capital of Aruba,0
London is a name of a city. It is a capital of United Kingdom,1
Dhaka is a name of a city. It is a capital of Bangladesh,1
Kathmandu is a name of a city. It is a capital of Vanuatu,0
Athens is a name of a city. It is a capital of Netherlands,0
Vientiane is a name of a city. It is a capital of Laos,1
Alofi is a name of a city. It is a capital of Andorra,0
Muscat is a name of a city. It is a capital of Oman,1
Lilongwe is a name of a city. It is a capital of Mauritius,0
Accra is a name of a city. It is a capital of Saint Helena,0
Stepanakert is a name of a city. It is a capital of Nagorno-Karabakh Republic,1
Philipsburg is a name of a city. It is a capital of San Marino,0
Avarua is a name of a city. It is a capital of Cook Islands,1
Helsinki is a name of a city. It is a capital of Finland,1
Stanley is a name of a city. It is a capital of Christmas Island,0
Hanoi is a name of a city. It is a capital of Iraq,0
Porto-Novo is a name of a city. It is a capital of Guinea,0
Nicosia is a name of a city. It is a capital of Northern Cyprus,1
Vaduz is a name of a city. It is a capital of Kenya,0
Manila is a name of a city. It is a capital of Philippines,1
Maputo is a name of a city. It is a capital of Mozambique,1
Kigali is a name of a city. It is a capital of Rwanda,1
Ouagadougou is a name of a city. It is a capital of Burkina Faso,1
Islamabad is a name of a city. It is a capital of Pakistan,1
Tunis is a name of a city. It is a capital of Estonia,0
Alofi is a name of a city. It is a capital of Niue,1
Muscat is a name of a city. It is a capital of Guernsey,0
Bishkek is a name of a city. It is a capital of Angola,0
Addis Ababa is a name of a city. It is a capital of Ethiopia,1
Rabat is a name of a city. It is a capital of Burkina Faso,0
Hagatna is a name of a city. It is a capital of Guam,1
Cockburn Town is a name of a city. It is a capital of Oman,0
Riyadh is a name of a city. It is a capital of Saudi Arabia,1
Victoria is a name of a city. It is a capital of Thailand,0
El AaiÃºn is a name of a city. It is a capital of Sahrawi Arab Democratic RepublicÂ ,1
Abu Dhabi is a name of a city. It is a capital of United Arab Emirates,1
Moscow is a name of a city. It is a capital of Federated States of Micronesia,0
Bandar Seri Begawan is a name of a city. It is a capital of Panama,0
Plymouth is a name of a city. It is a capital of Montserrat,1
Tallinn is a name of a city. It is a capital of Kiribati,0
Juba is a name of a city. It is a capital of South Sudan,1
Lom is a name of a city. It is a capital of Togo,1
Kingstown is a name of a city. It is a capital of Saint Vincent and the Grenadines,1
Yaound is a name of a city. It is a capital of Cameroon,1
Port of Spain is a name of a city. It is a capital of Trinidad and Tobago,1
Asuncin is a name of a city. It is a capital of Gibraltar,0
Sarajevo is a name of a city. It is a capital of Somaliland,0
Ljubljana is a name of a city. It is a capital of Slovenia,1
Bern is a name of a city. It is a capital of Laos,0
Dakar is a name of a city. It is a capital of Georgia,0
St. George's is a name of a city. It is a capital of United States Virgin Islands,0
Mata-Utu is a name of a city. It is a capital of Wallis and Futuna,1
Khartoum is a name of a city. It is a capital of Sudan,1
Conakry is a name of a city. It is a capital of Guinea,1
Taipei is a name of a city. It is a capital of Taiwan,1
Guatemala City is a name of a city. It is a capital of Mongolia,0
Skopje is a name of a city. It is a capital of Cuba,0
Port-au-Prince is a name of a city. It is a capital of Haiti,1
Port Vila is a name of a city. It is a capital of Vanuatu,1
Marigot is a name of a city. It is a capital of Saint Martin,1
Honiara is a name of a city. It is a capital of Democratic Republic of the Congo,0
Oranjestad is a name of a city. It is a capital of Aruba,1
Port-au-Prince is a name of a city. It is a capital of Tunisia,0
Basseterre is a name of a city. It is a capital of Tristan da Cunha,0
Prague is a name of a city. It is a capital of Czech Republic,1
Honiara is a name of a city. It is a capital of Solomon Islands,1
Mogadishu is a name of a city. It is a capital of Sahrawi Arab Democratic RepublicÂ ,0
Bangui is a name of a city. It is a capital of Saint Lucia,0
Dhaka is a name of a city. It is a capital of Taiwan,0
Montevideo is a name of a city. It is a capital of Uruguay,1
Montevideo is a name of a city. It is a capital of Norway,0
Moroni is a name of a city. It is a capital of Comoros,1
Bishkek is a name of a city. It is a capital of Kyrgyzstan,1
Niamey is a name of a city. It is a capital of Faroe Islands,0
Thimphu is a name of a city. It is a capital of Kuwait,0
Djibouti is a name of a city. It is a capital of France,0
Hamilton is a name of a city. It is a capital of Bermuda,1
Taipei is a name of a city. It is a capital of Malawi,0
Charlotte Amalie is a name of a city. It is a capital of Hungary,0
Algiers is a name of a city. It is a capital of Algeria,1
Belgrade is a name of a city. It is a capital of Serbia,1
Pristina is a name of a city. It is a capital of Suriname,0
Ouagadougou is a name of a city. It is a capital of Qatar,0
Nouakchott is a name of a city. It is a capital of Turks and Caicos Islands,0
George Town is a name of a city. It is a capital of Cayman Islands,1
Sri Jayawardenepura Kotte is a name of a city. It is a capital of Kyrgyzstan,0
Douglas is a name of a city. It is a capital of Isle of Man,1
Jamestown is a name of a city. It is a capital of Egypt,0
Manila is a name of a city. It is a capital of South Africa,0
Cockburn Town is a name of a city. It is a capital of Turks and Caicos Islands,1
Pyongyang is a name of a city. It is a capital of North Korea,1
Freetown is a name of a city. It is a capital of Sierra Leone,1
Victoria is a name of a city. It is a capital of Seychelles,1
Kigali is a name of a city. It is a capital of Niger,0
Conakry is a name of a city. It is a capital of Fiji,0
Edinburgh of the Seven Seas is a name of a city. It is a capital of Belize,0
Riyadh is a name of a city. It is a capital of Belgium,0
Singapore is a name of a city. It is a capital of Turkey,0
Cayenne is a name of a city. It is a capital of French Guiana,1
Manama is a name of a city. It is a capital of Costa Rica,0
Tehran is a name of a city. It is a capital of Sri Lanka,0
Dublin is a name of a city. It is a capital of Ireland,1
Beijing is a name of a city. It is a capital of British Virgin Islands,0
Nouma is a name of a city. It is a capital of New Caledonia,1
Astana is a name of a city. It is a capital of Bermuda,0
Nassau is a name of a city. It is a capital of Easter Island,0
Quito is a name of a city. It is a capital of Jersey,0
Pretoria is a name of a city. It is a capital of Armenia,0
