statement,label_1,label_2,label_3
David Schwarz lived in U.S. Godfrey Hounsfield lived in U.K. Karl Landsteiner lived in Austria.,0,1,1.0
Archimedes lived in Ancient Greece. Leonardo da Vinci lived in Italy. Sir Sandford Fleming invented the standard time zones.,1,1,1.0
John Harrison lived in U.K. Marie Curie lived in Poland/France. Nikolai Basov invented the traffic signal.,1,1,0.0
William Congreve invented the Congreve rocket. Joseph Henry invented the electromagnetic relay. Garrett Morgan lived in U.S.,1,1,1.0
Hans Goldschmidt lived in Germany. Edwin Herbert Hall lived in U.S. Charles Francis Richter lived in U.K.,1,1,0.0
Eugene Polley lived in U.K. Archimedes lived in France. Hans Goldschmidt invented the Wheatstone bridge.,0,0,0.0
Willem Einthoven lived in Germany. Alessandro Volta lived in Russia. Hans von Ohain invented the jet engine.,0,0,1.0
John Shepherd-Barron lived in U.K. Igor Tamm invented the electron cooling. Edwin H. Land invented the high-pressure steam engine.,0,1,0.0
Frederick G. Creed invented the teleprinter. Joseph Swan invented the diesel engine. Carlos Glidden invented the typewriter.,1,0,1.0
Evangelista Torricelli lived in Italy. George Eastman lived in U.S. Albert Ghiorso lived in U.S.,1,1,1.0
David Edward Hughes invented the Morse code. Arthur Fry invented the Post-it notes. George Antheil invented the piano roll (used in player pianos).,0,1,1.0
Eli Whitney lived in U.S. James Starley invented the bicycle improvements (tangential spokes. Charles Babbage lived in Italy.,1,1,0.0
Joseph Henry lived in U.S. Elisha Otis lived in U.S. Richard Gatling lived in Italy.,1,1,0.0
Nikola Tesla invented the rigid airship (Zeppelin). Vint Cerf invented the internet protocol suite. Herbert Akroyd Stuart invented the integrated circuit.,0,1,0.0
Edwin H. Land lived in U.K. Johannes Gutenberg invented the piano. Willem Einthoven lived in Netherlands.,0,0,1.0
Fridtjof Nansen invented the automatic dishwasher. Philipp Reis invented the early telephone prototype. Joseph Bramah lived in U.K.,0,1,1.0
Gideon Sundback invented the zipper. Yvonne Brill invented the stored-program computer architecture. Robert Chesebrough lived in France.,1,0,0.0
Ignazio Porro lived in U.S. Cai Lun lived in China. John Callcott Horsley invented the Christmas card.,0,1,1.0
Alan Turing invented the tank. Ferdinand CarrÃÂ© invented the refrigeration (absorption process). Hans Goldschmidt invented the thermite process.,0,1,1.0
Edwin H. Land lived in U.S. Alva J. Fisher invented the frequency hopping spread spectrum. Leonardo da Vinci lived in U.S.,1,0,0.0
Joseph Glidden lived in France. Pierre Curie lived in France. Hans Geiger lived in Germany.,0,1,1.0
Carlos Glidden lived in U.S. James Dyson invented the food processor. Orville and Wilbur Wright invented the postage meter.,1,0,0.0
James Starley lived in U.S. Blaise Pascal lived in U.S. Philo Taylor Farnsworth lived in France.,0,0,0.0
Yoshua Bengio invented the deep learning (artificial neural networks). Gordon Gould lived in U.S. Sir Sandford Fleming lived in U.K.,1,1,0.0
John Wesley Hyatt lived in U.S. Whitcomb Judson lived in U.S. Giovanni Caselli lived in France.,1,1,0.0
John Wesley Hyatt invented the steam engine improvements. Galileo Galilei invented the improved telescope. Vint Cerf invented the mechanical calculator.,0,1,0.0
Alessandro Volta invented the electric battery. George Cayley lived in U.K. Yvonne Brill lived in Hungary/U.S.,1,1,0.0
Ralph Benjamin lived in U.K. August Horch lived in Germany. Nikolay Slavyanov lived in U.S.,1,1,0.0
Mary Walton lived in Finland. Nikolay Slavyanov invented the electric wheelchair. Sir Frank Whittle invented the Kevlar.,0,0,0.0
John Bardeen lived in U.S. John Ambrose Fleming lived in Turkey/U.S. August Horch lived in Austria/U.S.,1,0,0.0
Benjamin Rubin invented the typewriter. Vint Cerf lived in U.S. Charles Wheatstone lived in U.S.,0,1,0.0
Hans Berger lived in Germany. Dr. Robert Gallo invented the co-discovery of HIV. George de Mestral invented the velcro.,1,1,1.0
Frederick McKinley Jones invented the refrigeration unit for trucks. Ernesto Blanco lived in U.S. Florence Parpart lived in U.S.,1,1,1.0
Wallace Carothers invented the discovery of opiate receptor. Heinrich Hertz lived in Germany. Konrad Zuse invented the programmable computer (Z3).,0,1,1.0
John Callcott Horsley lived in U.S. James Dyson invented the bagless vacuum cleaner. Hans Lippershey lived in Netherlands.,0,1,1.0
Henry Ford invented the assembly line production. John T. Parsons invented the numerical control (CNC). Hans Goldschmidt lived in U.K.,1,1,0.0
Arthur Fry lived in England. Evangelista Torricelli lived in France. William Sturgeon invented the electromagnet.,0,0,1.0
Benjamin Franklin lived in U.S. John Atanasoff invented the first electronic digital computer (prototype). Robert Adler invented the assembly line production.,1,1,0.0
BirutÃÂ© Galdikas invented the floppy disk. Alexander Fleming invented the penicillin discovery. Fritz Pfleumer lived in U.S.,0,1,0.0
John Logie Baird invented the Liquid Paper. Hans Berger invented the Moog synthesizer. Herbert Saffir invented the Saffir-Simpson Hurricane Scale.,0,0,1.0
Frederick Walton invented the gasoline-powered automobile. Edouard Benedictus invented the modern chemical nomenclature. Marvin Camras lived in U.S.,0,0,1.0
Sir Charles Parsons invented the fiber optics. George Washington Carver invented the Phonautograph. Clyde Tombaugh invented the Unimate (first industrial robot).,0,0,0.0
Thomas Savery invented the early steam engine. Alexander Fleming invented the Post-it notes. Alfred Nobel lived in Sweden.,1,0,1.0
Grace Hopper lived in U.K. Frederick G. Creed invented the first home video game console. David Schwarz lived in Croatia.,0,0,1.0
Fridtjof Nansen lived in Norway. Laszlo Joseph Biro invented the ballpoint pen. James West invented the airplane.,1,1,0.0
Heinrich GÃÂ¶bel invented the standard time zones. Jack Kilby invented the heterotransistor. John Boyd Dunlop lived in Scotland.,0,0,1.0
Gottlieb Daimler invented the internal combustion engine. Christopher Cockerell invented the hovercraft. Joseph Engelberger invented the induced pluripotent stem cells.,1,1,0.0
Paul Gottlieb Nipkow lived in Germany. Lloyd Groff Copeman invented the electric stove. John Ambrose Fleming lived in U.K.,1,1,1.0
Alexander Graham Bell invented the frequency hopping spread spectrum. George de Mestral invented the modern chemical nomenclature. Dr. Robert Gallo invented the dynamite.,0,0,0.0
Samuel Colt invented the caterpillar track. Charles Fritts invented the discovery of Pluto. Edouard Benedictus invented the safety glass.,0,0,1.0
George Eastman invented the roll film. Shinya Yamanaka invented the induced pluripotent stem cells. Gottlieb Daimler lived in Japan.,1,1,0.0
Wallace Carothers invented the nylon. James Hargreaves invented the spinning jenny. Marie Curie invented the Linux operating system.,1,1,0.0
Edwin H. Land invented the instant photography (Polaroid). John Callcott Horsley invented the maser. George Antheil invented the Kevlar.,1,0,0.0
Whitcomb Judson invented the slide fastener (zipper precursor). Josephine Cochrane lived in U.S. James Murray Spangler invented the Jacquard loom.,1,1,0.0
Linus Torvalds invented the integrated circuit. Jean-Bernard-LÃÂ©on Foucault invented the Foucault pendulum. Joseph Bramah invented the velcro.,0,1,0.0
George Washington Carver lived in U.S. Robert Moog invented the Moog synthesizer. Heinrich GÃÂ¶bel lived in Canada.,1,1,0.0
Samuel Colt invented the revolver. Blaise Pascal invented the mechanical calculator. Galileo Galilei invented the piano.,1,1,0.0
Ferdinand CarrÃÂ© lived in Russia. Yoshua Bengio lived in Canada. Marie Curie invented the discovery of radium and polonium.,0,1,1.0
Alexander Fleming lived in U.K. John Walker invented the friction match. Wilhelm Conrad RÃÂ¶ntgen invented the discovery of opiate receptor.,1,1,0.0
Elisha Gray invented the safety pin. Leon Theremin invented the theremin. Arthur Pitney invented the assembly line production.,0,1,0.0
Charles Francis Jenkins lived in U.S. Hans Berger lived in U.S. Arthur Fry lived in U.S.,1,0,1.0
Spencer Silver lived in U.K. Sir Frank Whittle lived in U.K. Eli Whitney invented the cotton gin.,0,1,1.0
Ralph H. Baer invented the flying shuttle. Charles Strite lived in U.S. Gordon Gould invented the steam turbine.,0,1,0.0
James Dyson lived in U.S. Tim Berners-Lee invented the World Wide Web. Shinya Yamanaka lived in France.,0,1,0.0
Henry Ford lived in U.S. Percy Spencer invented the food processor. Mary Anderson lived in U.S.,1,0,1.0
Hans Geiger lived in U.K. Blaise Pascal lived in France. Hans von Ohain invented the discovery of radium and polonium.,0,1,0.0
Frank Bunker Gilbreth invented the flying shuttle. Philo Farnsworth invented the electronic television. Sir Isaac Newton invented the reflecting telescope.,0,1,1.0
Robert Noyce invented the co-discovery of multiple elements. Joseph Marie Jacquard lived in France. Blaise Pascal invented the first home video game console.,0,1,0.0
Gottlieb Daimler invented the induced pluripotent stem cells. James Clerk Maxwell invented the food processor. Garrett Morgan invented the celluloid.,0,0,0.0
Ruth Handler invented the electromagnetic relay. Thomas Tompion invented the cylinder escapement (clockmaking). Frederick Walton lived in U.K.,0,1,1.0
Hans von Ohain lived in Poland/France. Bette Nesmith Graham lived in U.K. Yoshiro Nakamatsu invented the floppy disk.,0,0,1.0
Felix Hoffmann lived in U.K. Philo Taylor Farnsworth invented the electron scanning tube (Image dissector). Thomas Wedgwood invented the magnetic wire recorder.,0,1,0.0
Andr-Jacques Garnerin lived in U.S. Yvonne Brill invented the electrothermal hydrazine thruster. Thomas Tompion lived in Canada/U.S.,0,1,0.0
Cai Lun lived in Netherlands. Albert Ghiorso invented the co-discovery of multiple elements. Eugene Polley invented the steam turbine.,0,1,0.0
Igor Sikorsky invented the marine chronometer. George Pullman lived in U.S. Rudolf Diesel invented the diesel engine.,0,1,1.0
Grace Hopper invented the COBOL programming language. Walter Hunt lived in U.S. Hans Oersted invented the electromagnetism discovery.,1,1,1.0
Alec Jeffreys invented the DNA fingerprinting. Robert Adler invented the ultrasonic remote control. Igor Sikorsky invented the practical helicopter.,1,1,1.0
John Gorrie lived in U.K. Clarence Birdseye invented the flash freezing. Hans Lippershey lived in U.S.,0,1,0.0
Maria Telkes lived in Austria/U.S. Sir Frank Whittle lived in Stephanie. R. Buckminster Fuller lived in Canada.,0,0,0.0
John Bardeen invented the telegraph printer. Nikola Tesla lived in Austrian Empire (modern-day Croatia)/U.S. Ruth Benerito lived in Italy.,0,1,0.0
Samuel Morse lived in U.S. James Hargreaves lived in U.S. Ami Argand lived in Switzerland.,1,0,1.0
Shinya Yamanaka lived in Japan. Charles Strite invented the pop-up toaster. Samuel Morse invented the Morse code.,1,1,1.0
Ferdinand von Zeppelin invented the rigid airship (Zeppelin). Guglielmo Marconi lived in U.S. Fridtjof Nansen lived in U.S.,1,0,0.0
Hippolyte MÃÂ¨ge-MouriÃÂ¨s lived in France. Charles Francis Richter lived in U.S. Nicolas Appert lived in Scotland.,1,1,0.0
Sir Charles Parsons invented the steam turbine. Willem Einthoven invented the X-rays discovery. John Ericsson invented the electrocardiograph (ECG).,1,0,0.0
Ernesto Blanco invented the electric wheelchair. Chester Carlson lived in U.S. Emile Berliner lived in U.K.,1,1,0.0
Carl Wilhelm Siemens invented the Siemens regenerative furnace. Jacob Perkins invented the compression refrigeration. Ami Argand lived in Sweden.,1,1,0.0
John Shepherd-Barron invented the ATM. James Dyson lived in U.K. Robert Moog invented the integrated circuit.,1,1,0.0
Luther George Simjian invented the Automated Teller Machine (ATM). Fritz Pfleumer lived in Germany. Yoshua Bengio invented the airplane.,1,1,0.0
Carl Elsener invented the electrocardiograph (ECG). John Harrison invented the marine chronometer. Mary Phelps Jacob invented the modern brassiere.,0,1,1.0
Joseph Swan lived in Germany. William Congreve invented the photogram (proto-photography). James Murray Spangler invented the portable vacuum cleaner.,0,0,1.0
Henry Bessemer invented the Bessemer process for steelmaking. Thomas Wedgwood lived in Denmark. Luther Simjian lived in Turkey/U.S.,1,0,1.0
Henri Giffard invented the gasoline-powered automobile. Clarence Birdseye invented the internet protocol suite. Elihu Thomson invented the Gatling gun.,0,0,0.0
George Eastman invented the snowmobile. Sir Humphry Davy invented the safety lamp. Robert Chesebrough lived in U.S.,0,1,1.0
Thomas Edison lived in U.K. Luther Simjian invented the Bankograph (early ATM). ÃScott de Martinville invented the Google search engine.,0,1,0.0
Eli Whitney lived in Germany. James Watt lived in U.S. Charles Tellier lived in U.S.,0,0,0.0
Alva J. Fisher lived in Austria/U.S. George Antheil lived in Stephanie. David Schwarz invented the rigid airship.,0,0,1.0
Herbert Akroyd Stuart lived in U.S. John Wesley Hyatt lived in Scotland. Henry Bessemer lived in U.K.,0,0,1.0
Charles Francis Jenkins invented the modern chemical nomenclature. James Watt invented the electromagnetic relay. Kwolek lived in Sweden/U.S.,0,0,0.0
Leon Theremin invented the linoleum. William Kelly invented the Bessemer process for steelmaking. George de Mestral lived in France.,0,1,0.0
Laszlo Joseph Biro lived in Hungary. Igor Tamm lived in Russia. James Murray Spangler lived in U.S.,1,1,1.0
Whitcomb Judson invented the nylon. Joseph Marie Jacquard invented the Jacquard loom. Robert Adler lived in Austria/U.S.,0,1,1.0
John Boyd Dunlop invented the transistor. Alexander Fleming lived in U.S. Luther George Simjian lived in Germany.,0,0,0.0
Arthur Pitney invented the postage meter. Percy Spencer invented the microwave oven. George Cayley invented the analytical engine (mechanical computer).,1,1,0.0
Willis Carrier invented the air conditioning. Charles Francis Jenkins invented the motion picture projector. Richard Gatling invented the Gatling gun.,1,1,1.0
Felix Hoffmann invented the aspirin synthesis. Ada Lovelace invented the blue jeans. Charles Strite invented the blue jeans.,1,0,0.0
John Wesley Hyatt invented the celluloid. Hans Lippershey invented the refracting telescope. Edwin Herbert Hall invented the Hall effect.,1,1,1.0
Charles Tellier lived in France. Daisuke Inoue invented the karaoke machine. Ignazio Porro lived in Italy.,1,1,1.0
Lloyd Groff Copeman lived in U.S. Jacob Perkins invented the Christmas card. Stephanie Kwolek lived in U.S.,1,0,1.0
Charles Macintosh lived in U.S. Giovanni Caselli invented the canning process. John Walker lived in U.K.,0,0,1.0
Gustaf DalÃÂ©n invented the steam turbine. Sir Isaac Newton lived in France. Charles Cros invented the phonograph (independent inventor).,0,0,1.0
Carl Elsener lived in Switzerland. Spencer Silver invented the adhesive (used in Post-it notes). John Bardeen invented the transistor.,1,1,1.0
Willem Einthoven invented the electrocardiograph (ECG). Alva J. Fisher lived in U.S. Ernest Swinton invented the pop-up toaster.,1,1,0.0
Grace Hopper invented the penicillin discovery. Wilhelm Conrad RÃÂ¶ntgen invented the X-rays discovery. Guglielmo Marconi lived in Italy.,0,1,1.0
Jean-Bernard-LÃÂ©on Foucault invented the trackball. Charles Townes lived in U.S. Josephine Cochrane invented the revolver.,0,1,0.0
Tim Berners-Lee invented the revolver. George Pullman lived in Netherlands. Hans Geiger invented the penicillin discovery.,0,0,0.0
Georges Claude invented the X-rays discovery. Ada Lovelace lived in U.S. Igor Sikorsky lived in U.K.,0,0,0.0
Michael Faraday invented the electric generator. Nikola Tesla invented the alternating current (AC) electrical system. Hippolyte MÃÂ¨ge-MouriÃÂ¨s invented the margarine.,1,1,1.0
Thomas Tompion lived in U.K. Orville and Wilbur Wright invented the airplane. Cai Lun invented the papermaking process.,1,1,1.0
BirutÃÂ© Galdikas lived in Japan. Charles Townes invented the revolver. Walter Hunt invented the safety pin.,0,0,1.0
John von Neumann invented the stored-program computer architecture. Joseph Glidden lived in U.S. Rudolf KÃÂ¡lmÃÂ¡n lived in Hungary.,1,1,1.0
Hans Lippershey invented the microwave oven. Elihu Thomson invented the arc welding. Antoine Lavoisier invented the modern chemical nomenclature.,0,1,1.0
Otis Boykin lived in U.S. John Kay lived in U.K. Ami Argand invented the AGA lighthouse.,1,1,0.0
Nikolay Slavyanov lived in Russia. James West invented the electret microphone. Ada Lovelace lived in U.K.,1,1,1.0
Edwin Link lived in U.S. Christian Huygens lived in U.K. Christian Huygens lived in Netherlands.,1,0,1.0
Carl Sontheimer invented the Hall effect. Jacob Perkins lived in U.K. Charles Goodyear invented the vulcanized rubber.,0,0,1.0
Frank Julian Sprague invented the electric streetcar system. Semyon Kirlian lived in Russia. Maria Telkes invented the frequency hopping spread spectrum.,1,1,0.0
Herbert Akroyd Stuart lived in England. Heinrich Hertz invented the electromagnetic waves discovery. Jacob Perkins lived in U.S.,1,1,1.0
Herbert Akroyd Stuart invented the hot bulb engine. Joseph Bramah lived in Switzerland. John von Neumann lived in Hungary/U.S.,1,0,1.0
Thomas Tompion invented the amplitude modulation (AM) radio. Sir Charles Parsons lived in India. Michael Faraday lived in Netherlands.,0,0,0.0
Reginald Fessenden lived in Canada/U.S. Charles Wheatstone invented the Wheatstone bridge. Joseph Marie Jacquard invented the Kirlian photography.,1,1,0.0
Frederick McKinley Jones lived in Germany. Gordon Gould lived in U.K. Michael Faraday lived in U.K.,0,0,1.0
Ralph H. Baer invented the first home video game console. William Kelly invented the first home video game console. Zhores Alferov lived in Russia.,1,0,1.0
Samuel Fox lived in U.K. Semyon Kirlian lived in U.S. John Ericsson invented the propeller-driven steamship.,1,0,1.0
Ralph Benjamin lived in U.S. Garrett Morgan invented the traffic signal. Frank Bunker Gilbreth lived in U.S.,0,1,1.0
Hans Geiger invented the Geiger counter. John T. Parsons lived in U.S. Kwolek lived in Stephanie.,1,1,1.0
Nikolai Basov lived in U.S. Thomas Wedgwood invented the photogram (proto-photography). George Pullman invented the Pullman railroad sleeping car.,0,1,1.0
Bette Nesmith Graham invented the electromagnetic field theory. John Logie Baird lived in U.S. George Eastman lived in Canada.,0,0,0.0
Thomas Savery lived in Austrian Empire (modern-day Croatia)/U.S. Nils Bohlin invented the three-point seatbelt. Thomas Edison invented the DNA fingerprinting.,0,1,0.0
Florence Parpart invented the modern electric refrigerator. Archimedes invented the Archimedes' screw. Dr. Robert Gallo lived in Sweden.,1,1,0.0
George Pullman invented the electrocardiograph (ECG). Karl Landsteiner invented the high-pressure steam engine. Josephine Cochrane invented the automatic dishwasher.,0,0,1.0
Alexander Graham Bell lived in Scotland/Canada/U.S. Reginald Fessenden invented the teleprinter. James Starley lived in U.K.,1,0,1.0
Sir Isaac Newton invented the neon lighting. John Shepherd-Barron invented the DNA fingerprinting. Marvin Camras invented the discovery of opiate receptor.,0,0,0.0
Marvin Camras invented the magnetic recording. Nikolai Basov lived in Soviet Union. Charles Macintosh invented the electric traffic light.,1,1,0.0
Nils Bohlin lived in Sweden. Giovanni Caselli invented the pantelegraph (image transmission). Zhores Alferov lived in U.S.,1,1,0.0
David Edward Hughes lived in U.S. Albert Ghiorso invented the noise reduction system for elevated railways. Christopher Cockerell lived in U.K.,1,0,1.0
Valdemar Poulsen lived in U.S. Dr. Robert Gallo lived in U.S. David Edward Hughes invented the microphone (carbon).,0,1,1.0
Cai Lun invented the refracting telescope. Clarence Birdseye lived in U.S. Henri Giffard lived in France.,0,1,1.0
Ruth Handler invented the Barbie doll. John Ericsson lived in Sweden. Candace Pert lived in U.K.,1,1,0.0
Alva J. Fisher invented the electric washing machine. Joseph Bramah invented the hydraulic press. Sergey Brin and Larry Page invented the neon lighting.,1,1,0.0
Ignazio Porro invented the Porro prism. Igor Tamm lived in U.S. Charles Francis Jenkins lived in France.,1,0,0.0
James Clerk Maxwell invented the electromagnetic field theory. Luther Simjian lived in U.K. Grace Hopper lived in U.S.,1,0,1.0
Luther George Simjian invented the electromagnetic waves discovery. Ralph H. Baer lived in U.K. Hedy Lamarr invented the frequency hopping spread spectrum.,0,0,1.0
Karl Benz lived in Germany. Sergey Brin and Larry Page invented the Google search engine. Yoshiro Nakamatsu lived in Japan.,1,1,1.0
Earle Dickson lived in U.S. Maria Telkes lived in Hungary/U.S. Gideon Sundback lived in Germany.,1,1,0.0
Richard Leach Maddox lived in U.K. Michael Faraday invented the refracting telescope. Guglielmo Marconi invented the radio.,1,0,1.0
Carl Wilhelm Siemens invented the electromagnet. Robert Moog lived in U.S. Samuel Fox lived in Russia.,0,1,0.0
Pierre Curie lived in Hungary/U.S. Guglielmo Marconi invented the arc welding. Narinder Singh Kapany invented the fiber optics.,0,0,1.0
Thomas Wedgwood lived in U.K. Mary Phelps Jacob lived in U.K. Charles Goodyear invented the bagless vacuum cleaner.,1,0,0.0
Stephanie Kwolek invented the Kevlar. Joseph-Armand Bombardier lived in U.S. Stephanie Kwolek invented the slide fastener (zipper precursor).,1,0,0.0
Ruth Benerito invented the various inventions and concepts (theoretical). Hans Berger invented the electroencephalography (EEG). Linus Torvalds invented the Linux operating system.,0,1,1.0
Frank Julian Sprague invented the magnetic recording. Joseph Aspdin lived in Turkey/U.S. Charles Wheatstone lived in U.K.,0,0,1.0
Johannes Gutenberg invented the movable type printing press. Elisha Gray invented the telegraph printer. Sir Isaac Newton lived in U.K.,1,1,1.0
Gideon Sundback lived in Sweden/U.S. Nikolay Slavyanov invented the shielded metal arc welding. Arthur Fry invented the hot bulb engine.,1,1,0.0
Christian Huygens invented the vacuum tube diode. Vint Cerf lived in France. Robert Noyce invented the integrated circuit.,0,0,1.0
William Sturgeon invented the trackball. Nicolas Appert lived in France. John Atanasoff invented the maser.,0,1,0.0
Pierre Curie invented the solar thermal storage system. Andr-Jacques Garnerin invented the frameless parachute. Chester Carlson invented the xerography.,0,1,1.0
Godfrey Hounsfield invented the computed tomography (CT) scanner. Charles Fritts lived in U.S. James Watt lived in Scotland.,1,1,1.0
Laszlo Joseph Biro invented the Automated Teller Machine (ATM). Alan Turing invented the Turing machine (theoretical). Louis Pasteur lived in France.,0,1,1.0
Yoshiro Nakamatsu lived in U.K. Nicolas Appert invented the canning process. Wallace Carothers lived in U.S.,0,1,1.0
Joseph Glidden invented the mechanical calculator. Konrad Zuse lived in Germany. James Hargreaves invented the airplane.,0,1,0.0
Gustaf DalÃÂ©n lived in Sweden. Leon Theremin lived in Russia. Ralph Benjamin invented the trackball.,1,1,1.0
Samuel Colt lived in U.S. Eli Whitney invented the electromagnetic waves discovery. Frank Julian Sprague lived in U.S.,1,0,1.0
August Horch invented the Audi automobile. Ferdinand CarrÃÂ© lived in France. Herbert Saffir invented the first home video game console.,1,1,0.0
Rudolf Diesel lived in Germany. Auguste and Louis LumiÃÂ¨re invented the Foucault pendulum. Leonardo da Vinci invented the geodesic dome.,1,0,0.0
Karl Benz invented the gasoline-powered automobile. Hans Oersted lived in Turkey/U.S. Philipp Reis lived in Germany.,1,0,1.0
Sir Frank Whittle invented the jet engine. Daisuke Inoue lived in Japan. Carl Elsener invented the Swiss Army knife.,1,1,1.0
Christopher Cockerell invented the karaoke machine. Hans von Ohain lived in Germany. Earle Dickson invented the portable vacuum cleaner.,0,1,0.0
Reginald Fessenden lived in Canada. Heinrich GÃÂ¶bel lived in Germany. Daniel Fahrenheit lived in Poland/Germany.,0,1,1.0
Shinya Yamanaka invented the frameless parachute. Alessandro Volta invented the Kirlian photography. Antoine Lavoisier lived in Russia.,0,0,0.0
Reginald Fessenden invented the amplitude modulation (AM) radio. Frederick G. Creed lived in U.S. Thomas Savery lived in U.K.,1,0,1.0
Hedy Lamarr invented the AGA lighthouse. Auguste and Louis LumiÃÂ¨re lived in France. John Walker lived in France.,0,1,0.0
Daisuke Inoue invented the COBOL programming language. Charles Cros lived in U.S. Maria Telkes invented the solar thermal storage system.,0,0,1.0
ÃScott de Martinville lived in U.S. Frederick G. Creed lived in Canada. Giovanni Caselli lived in Italy.,0,1,1.0
Valdemar Poulsen invented the Richter scale. Mary Phelps Jacob lived in U.S. Richard Trevithick lived in U.K.,0,1,1.0
Rudolf KÃÂ¡lmÃÂ¡n lived in U.K. Benjamin Rubin invented the vaccine jet injector. Henry Ford invented the laser.,0,1,0.0
Narinder Singh Kapany lived in U.K. ÃScott de Martinville invented the Phonautograph. Fritz Pfleumer invented the typewriter.,0,1,0.0
Benjamin Holt lived in U.S. BirutÃÂ© Galdikas invented the orangutan conservation. R. Buckminster Fuller invented the orangutan conservation.,1,1,0.0
Edmund Cartwright invented the electroencephalography (EEG). Carlos Glidden invented the vaccine jet injector. Pierre Curie invented the piezoelectricity.,0,0,1.0
Elisha Otis invented the safety elevator. Samuel Fox invented the steel ribbed umbrella. Sir Sandford Fleming invented the World Wide Web.,1,1,0.0
Nils Bohlin invented the programming language (theoretical). Auguste and Louis LumiÃÂ¨re invented the cinematograph. Jack Kilby lived in Russia.,0,1,0.0
John von Neumann lived in Italy. Edouard Benedictus lived in France. Philo Farnsworth lived in U.S.,0,1,1.0
Emile Berliner lived in Germany/U.S. Ralph Benjamin invented the compression refrigeration. William Sturgeon lived in U.K.,1,0,1.0
Christian Huygens invented the pendulum clock. Karl Landsteiner lived in U.K. Candace Pert invented the discovery of opiate receptor.,1,0,1.0
Ferdinand CarrÃÂ© invented the shielded metal arc welding. Percy Spencer lived in U.S. Igor Tamm invented the electric stove.,0,1,0.0
Felix Hoffmann lived in Germany. James Starley invented the Hall effect. Joseph-Armand Bombardier invented the snowmobile.,1,0,1.0
Mary Walton lived in U.S. Yvonne Brill lived in Canada. R. Buckminster Fuller lived in U.S.,1,1,1.0
Luther Simjian invented the electromagnetic field theory. Ferdinand von Zeppelin lived in U.K. Earle Dickson invented the Band-Aid.,0,0,1.0
Mary Phelps Jacob invented the bagless vacuum cleaner. Bartolomeo Cristofori lived in Italy. William Kelly lived in U.S.,0,1,1.0
